stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,SMA_20,EMA_26,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,signal_buy,signal_sell
2454,9588767,4039908534,415.5,425.0,413.0,424.5,12.0,6785,66.28722934387545,3.641194814611481,1.8944918701950466,1.7467029444164344,406.75,405.79908639768837,1.0120493403819428,-0.6869417472026746,1.6989910875846175,1,0
2454,4941599,2089176278,423.0,424.5,420.0,422.5,-2.0,2855,64.40817231156522,4.413277609129125,2.1332597317701523,2.2800178773589725,407.875,407.03619110897074,1.0294420424130029,-0.5356392361372917,1.5650812785502946,1,0
2454,8138620,3520547840,425.0,436.0,425.0,434.0,11.5,5655,69.72285711866225,5.8852709369235185,2.884202447651637,3.0010684892718817,409.07500000000005,409.03351028608404,1.129569154558492,-0.348409699193442,1.477978853751934,1,0
2454,6771655,2920020185,437.5,439.5,426.0,426.0,-8.0,4750,62.707881264464945,6.33329680984599,2.6657826564592866,3.6675141533867035,410.5,410.29028730192965,1.256230052041568,-0.17739904136829288,1.4336290934098608,1,0
2454,5274114,2229649526,425.0,425.5,420.5,421.5,-4.5,3656,59.105527867574786,6.253165550057645,2.0685211173367524,4.1846444327208925,411.6,411.1206363906756,1.398491761127562,-0.028109865825839186,1.4266016269534012,1,0
2454,5948649,2551231719,422.0,432.5,422.0,432.5,11.0,4314,64.47748726623583,6.996616380137311,2.2495775579331347,4.747038822204177,413.225,412.7042929543293,1.6633867491331549,0.18942809774380276,1.4739586513893521,1,0
2454,6264905,2659848340,428.0,431.0,422.0,425.0,-7.5,4090,58.80545144529752,6.9010679834175335,1.7232233289706853,5.177844654446848,414.02500000000003,413.6150860688234,1.8970379719222665,0.33846345642633135,1.5585745154959352,1,0
2454,5107878,2169210313,420.0,427.5,420.0,426.0,1.0,3435,59.31930883158346,6.827335558826064,1.3195927235033729,5.507742835322691,414.6,414.5324871007624,2.1046086888940567,0.4368273387184971,1.6677813501755596,1,0
2454,4476785,1892600270,426.0,426.0,421.0,422.0,-4.0,2739,56.2943971234797,6.372675276780626,0.6919459531663472,5.680729323614279,415.20000000000005,415.08563620440964,2.3638734920117312,0.5568737134689372,1.806999778542794,1,0
2454,4028967,1724941442,424.0,430.0,424.0,427.5,5.5,3049,59.362901150991284,6.382583314758904,0.5614831929156994,5.821100121843204,416.07500000000005,416.0052187077867,2.310062396457486,0.40245009433175327,1.9076123021257325,1,0
2454,4624848,1959362356,424.5,427.0,421.0,421.0,-6.5,3306,54.49356091671488,5.799091511867118,-0.017606887980869068,5.816698399847987,416.625,416.3752025072099,2.3471784411892,0.3516529112507738,1.995525529938426,1,0
2454,5004056,2113086410,420.0,426.0,418.5,426.0,5.0,3201,57.389022653458525,5.674713700349457,-0.11358775959882461,5.788301459948282,417.77500000000003,417.0881504696388,2.371593291404616,0.3008542091729516,2.0707390822316643,1,0
2454,3567422,1501428740,421.0,424.5,419.0,419.0,-7.0,2157,52.365557143460514,4.954193036620836,-0.6672867386619572,5.621479775282793,418.70000000000005,417.2297689533692,2.166882276843468,0.07691455568944283,2.089967721154025,1,0
2454,5645688,2360765416,418.0,422.0,413.5,418.0,-1.0,3521,51.66973621998174,4.253452425020043,-1.0944218802102004,5.347874305230244,419.57500000000005,417.2868231049715,2.043785506443114,-0.03694577176872915,2.080731278211843,0,1
2454,11558667,4668978293,414.5,415.0,400.0,403.0,-15.0,6870,42.538841143210576,2.459385536443733,-2.310791015029209,4.770176551472942,419.65000000000003,416.22853991201066,1.4889618092464922,-0.47341557517228083,1.962377384418773,0,1
2454,13759886,5422143172,390.0,402.0,387.0,400.0,-3.0,8034,40.97909420585892,0.786434150391699,-3.1869939208649947,3.9734280712566936,419.475,415.0264258444543,1.0616644307720797,-0.7205703629173548,1.7822347936894345,0,1
2454,8055909,3184211282,391.0,400.0,391.0,398.0,-2.0,5388,39.92800512632203,-0.6927891195965117,-3.7329737526825646,3.040184633086053,419.20000000000005,413.76520911523545,0.7023881196066535,-0.8638773392662249,1.5662654588728784,0,1
2454,12372724,4863091261,396.0,400.0,389.0,389.0,-9.0,7486,35.51362822694474,-2.5617784152329364,-4.481570438655192,1.9197920234222552,417.85,411.93074918077355,-0.04096143442306909,-1.2857815146367582,1.244820080213689,0,1
2454,9519977,3559737375,375.5,377.5,372.0,373.0,0.0,6260,29.309716943614966,-5.2732454882787465,-5.754430009360801,0.4811845210820548,416.05,409.0469899821977,-0.8329459166279379,-1.6622127974733016,0.8292668808453637,0,1
2454,6978722,2579060584,374.0,375.5,366.0,369.0,-4.0,4555,27.993138269606934,-7.6566086311120785,-6.510234521755306,-1.1463741093567719,413.875,406.0805462798127,-1.6933215212694874,-2.018070721691881,0.3247492004223935,0,1
2454,6857917,2502739159,369.0,369.5,362.5,365.0,-4.0,4362,26.701458495024514,-9.755749456624017,-6.887500277813796,-2.868249178810221,410.9,403.03754285167844,-2.5131780044290775,-2.2703417638811767,-0.24283624054790065,0,1
2454,16709704,5875356129,365.5,366.5,336.0,346.5,-18.5,9673,21.711569264485693,-12.764982303317197,-7.9173864996055805,-4.8475958037116165,407.1,398.84957671451707,-3.641423643775502,-2.7188699225820807,-0.9225537211934209,0,1
2454,7237429,2545040346,342.5,357.0,342.5,357.0,10.5,5169,29.737273866224257,-14.139566644135869,-7.4335766723394014,-6.705989971796467,403.25,395.7496080689973,-4.528275145273306,-2.884577139263908,-1.643698006009398,0,1
2454,5982530,2099395590,351.0,354.0,348.0,350.5,-6.5,4025,27.834948717119733,-15.573904043419645,-7.094331257298542,-8.479572786121103,399.475,392.3977852490716,-5.489002979020099,-3.0762439784085607,-2.4127590006115383,0,1
2454,8560454,2946057676,350.5,352.5,338.5,342.0,-8.5,5706,25.53455514477441,-17.198254951195565,-6.9749457320595685,-10.223309219135997,395.5,388.6646159713626,-6.479443753388837,-3.253347802221839,-3.2260959511669984,0,1
2454,11200775,3715902975,340.0,342.0,326.0,326.0,-16.0,7434,21.870542121780332,-19.55125631824285,-7.462357679285482,-12.088898638957367,390.175,384.0227925660765,-7.622171836557487,-3.5168607083123904,-4.105311128245097,0,1
2454,10714333,3480927680,326.0,333.5,317.5,317.5,-8.5,6323,20.211311216599743,-21.85003224606345,-7.8089068856848645,-14.041125360378585,384.8,379.09517830192266,-8.46453814282234,-3.487381611661794,-4.977156531160546,0,1
2454,8135449,2630633297,320.0,328.0,320.0,321.5,4.0,5769,23.165441397894657,-23.08297598158026,-7.2334804969613415,-15.84949548461892,379.57500000000005,374.82886879807654,-9.228901032179733,-3.4013956008153494,-5.827505431364384,0,1
2454,6267002,2031135150,322.0,329.0,321.0,322.5,1.0,4559,23.92377784861674,-23.70613160363382,-6.285308895211919,-17.420822708421902,374.6,370.9526562945153,-9.849842375974795,-3.2178695556883286,-6.6319728202864665,0,1
2454,8072432,2652361468,331.0,333.0,325.0,327.0,4.5,4975,27.39642405495585,-23.5652292379649,-4.915525223634397,-18.649704014330503,369.57500000000005,367.69690397640306,-10.303136939473157,-2.9369312953493525,-7.366205644123805,0,1
2454,7589847,2490450357,327.0,332.0,322.0,332.0,5.0,4517,31.156665018729196,-22.787425626822994,-3.310177289993991,-19.477248336829003,365.125,365.0526888670399,-10.38992881178242,-2.418978534126892,-7.970950277655528,0,1
2454,5081343,1519321557,299.0,299.0,299.0,299.0,-33.0,2141,22.773386422413846,-24.550828203542892,-4.058863893371111,-20.49196431017178,358.775,360.159897099111,-10.719428160032924,-2.1987823059019167,-8.520645854131008,0,1
2454,27240047,7587598684,275.0,287.0,274.0,280.0,-19.0,15092,19.517228722695844,-27.16829941660211,-5.341068085144261,-21.82723133145785,351.825,354.2221269436213,-11.290631307858304,-2.215988362981836,-9.074642944876468,0,1
2454,16904919,4701891319,287.5,287.5,268.0,270.0,-10.0,10346,18.05409312894019,-29.70713527393798,-6.303923153984105,-23.403212119953874,344.425,347.9834508737234,-11.581051439892468,-2.0051267960127994,-9.575924643879668,0,1
2454,10716139,2925428982,275.0,278.0,268.5,275.0,5.0,6384,21.23361646902669,-30.958848435395566,-6.044509052353352,-24.914339383042215,338.025,342.5772693275217,-12.095238095238114,-2.015450761086756,-10.079787334151359,0,1
2454,9814606,2705354186,273.0,282.5,267.0,278.0,3.0,6073,23.16006614114496,-31.347411756362078,-5.146457898655889,-26.20095385770619,331.92499999999995,337.7937678958534,-12.376490785893033,-1.8373627613933383,-10.539128024499695,0,1
2454,10390123,2947431390,280.5,291.5,275.0,288.0,10.0,6905,29.36188781814501,-30.496885449354522,-3.436745273318664,-27.06014017603586,326.425,334.10534064430874,-12.381614308219831,-1.473989026976108,-10.907625281243723,0,1
2454,8949276,2590193712,296.0,297.5,284.0,284.0,-4.0,5957,28.37534021814884,-29.802064149569617,-2.193539178827006,-27.60852497074261,321.175,330.3938339299155,-12.004029904148561,-0.8771236983238708,-11.12690620582469,0,1
2454,12062618,3383702586,285.0,286.5,276.0,280.0,-4.0,7161,27.38445608972256,-29.237152143760113,-1.3029017384140005,-27.934250405346113,316.525,326.66095734251434,-11.532648414930486,-0.32459376728463596,-11.20805464764585,0,1
